doc_id,entity,label,frequency
nyasatimes_53,Saturday,DATE,1
nyasatimes_53,the Niassa Province,GPE,1
nyasatimes_53,Mozambique,NORP,1
nyasatimes_53,388km,QUANTITY,1
nyasatimes_53,Wednesday,DATE,1
nyasatimes_53,Tropical Cyclone Kenneth,ORG,1
nyasatimes_53,Cyclone Idai,PRODUCT,1
nyasatimes_53,African,NORP,1
nyasatimes_53,late March,DATE,1
nyasatimes_53,barely weeks,DATE,1
nyasatimes_53,15,CARDINAL,1
nyasatimes_53,60,CARDINAL,1
malawi24_15,ESCOM,ORG,6
malawi24_15,Malawi,PERSON,2
malawi24_15,Malawians,NORP,2
malawi24_15,Supply Corporation,ORG,1
malawi24_15,the Southern Region,LOC,1
malawi24_15,this week,DATE,1
malawi24_15,Nkula,GPE,1
malawi24_15,Kapichira Power Stations,ORG,1
malawi24_15,Electricity Generation Company,ORG,1
malawi24_15,yesterday,DATE,1
malawi24_15,about 165MW,CARDINAL,1
malawi24_15,161MW,CARDINAL,1
malawi24_15,276MW.“To,CARDINAL,1
malawi24_15,only 176MW,CARDINAL,1
malawi24_15,2014 to 2018,DATE,1
malawi24_15,18 hours,TIME,1
malawi24_15,the Shire River,LOC,1
malawi24_15,December last year,DATE,1
nyasatimes_84,the Trust Fund,ORG,3
nyasatimes_84,CDC,ORG,3
nyasatimes_84,the Trust Fund’s,ORG,2
nyasatimes_84,Fabiano,PERSON,2
nyasatimes_84,Chiradzulu West Trust Fund,ORG,1
nyasatimes_84,Malawi,GPE,1
nyasatimes_84,last week,DATE,1
nyasatimes_84,Trust Fund,ORG,1
nyasatimes_84,Chiradzulu,ORG,1
nyasatimes_84,hundred,CARDINAL,1
nyasatimes_84,Wednesday,DATE,1
nyasatimes_84,Evelyn Mwapasa,PERSON,1
nyasatimes_84,thousands,CARDINAL,1
nyasatimes_84,the Southern Region,LOC,1
nyasatimes_84,’s Community Development Committee,ORG,1
nyasatimes_84,Parliament,ORG,1
nyasatimes_84,Emmanuel Fabiano,PERSON,1
nyasatimes_84,Chiradzulu West,ORG,1
nyasatimes_84,Mwapasa,GPE,1
nyasatimes_84,Malawi Air Cargo,ORG,1
nyasatimes_84,Trustees,NORP,1
nyasatimes_84,Sosten Chiotha,PERSON,1
nyasatimes_84,LEAD,ORG,1
nyasatimes_84,Zomba,GPE,1
nyasatimes_84,Masauko Msungama,PERSON,1
nyasatimes_84,Graham Chipande,PERSON,1
nyasatimes_84,Blantyre,ORG,1
nyasatimes_84,Mwachi Ltd Medson Kalambule,ORG,1
nyasatimes_84,Lauren Meke Phiri,PERSON,1
nyasatimes_84,Kalimba,PERSON,1
nyasatimes_84,Chiradzulu,GPE,1
nyasatimes_84,65,380,CARDINAL,1
nyasatimes_84,Department of Disaster Management,ORG,1
nyasatimes_84,100,CARDINAL,1
nyasatimes_84,Mpama,PERSON,1
nyasatimes_84,Trustee,ORG,1
nyasatimes_84,Kalambule,ORG,1
nyasatimes_84,Chiradzulu West,FAC,1
nyasatimes_84,first,ORDINAL,1
nyasatimes_84,one year,DATE,1
nyasatimes_84,their final year,DATE,1
nyasatimes_84,this Trust Fund,ORG,1
nyasatimes_84,One,CARDINAL,1
nyasatimes_84,Fund,ORG,1
nyasatimes_84,Youth Centre,FAC,1
nyasatimes_84,Village Headman Kowela,PERSON,1
nyasatimes_84,Group Village,ORG,1
nyasatimes_84,Headman Ulaya,PERSON,1
nyasatimes_90,Saturday,DATE,2
nyasatimes_90,Kanyenda Village,GPE,2
nyasatimes_90,Mboweni,PERSON,2
nyasatimes_90,Ntchisi,GPE,1
nyasatimes_90,150,CARDINAL,1
nyasatimes_90,About 150,CARDINAL,1
nyasatimes_90,Traditional Authority,FAC,1
nyasatimes_90,Ntchisi District,LOC,1
nyasatimes_90,Two,CARDINAL,1
nyasatimes_90,Ntchisi District Hospital,ORG,1
nyasatimes_90,’s Village Civil Protection Committee,ORG,1
nyasatimes_90,Olipa Moses,ORG,1
nyasatimes_90,around 5 pm,TIME,1
nyasatimes_90,two,CARDINAL,1
nyasatimes_90,Thauzeni Chinthu,ORG,1
nyasatimes_90,Zione Sochi,GPE,1
nyasatimes_90,eight,CARDINAL,1
nyasatimes_90,Kanyenda Primary School,ORG,1
nyasatimes_90,one,CARDINAL,1
nyasatimes_90,Kanyenda Community Day Secondary School (CDSS,ORG,1
nyasatimes_90,Ntchisi District Education,ORG,1
nyasatimes_90,Votie Mboweni,PERSON,1
nyasatimes_90,DEM,ORG,1
nyasatimes_90,Kanyenda CDSS,FAC,1
nyasatimes_90,the School Improvement Grant (SIG,ORG,1
nyasatimes_90,the Central East Education Division Office,ORG,1
nyasatimes_90,the CDSS.Ntchisi,FAC,1
nyasatimes_90,District Council,ORG,1
nyasatimes_90,Andrew Lihoma,PERSON,1
nyasatimes_90,the Department of Disaster and Management Affairs,ORG,1
nyasatimes_85,Blantyre Press Club,ORG,3
nyasatimes_85,Ma Blacks,PERSON,2
nyasatimes_85,Friday,DATE,2
nyasatimes_85,the Black Missionaries,ORG,2
nyasatimes_85,Anthony Makondetsa,PERSON,2
nyasatimes_85,Kanache,ORG,2
nyasatimes_85,K3 million,CARDINAL,2
nyasatimes_85,K1.2,GPE,1
nyasatimes_85,Mibawa,GPE,1
nyasatimes_85,Mibawa Hall,PERSON,1
nyasatimes_85,Blantyre,GPE,1
nyasatimes_85,Malawi,ORG,1
nyasatimes_85,Black Missionaries,PERSON,1
nyasatimes_85,Blessings Kanache,PERSON,1
nyasatimes_85,K1.2 million,CARDINAL,1
nyasatimes_85,Malawians,NORP,1
nyasatimes_85,night,TIME,1
nyasatimes_85,less than a week,DATE,1
nyasatimes_85,Chikwawa,LOC,1
nyasatimes_85,K2,PERSON,1
nyasatimes_85,the weeks,DATE,1
nyasatimes_85,Anjiru Fumulani,PERSON,1
nyasatimes_85,Mibawa,PERSON,1
nyasatimes_85,Fumulani,PERSON,1
nyasatimes_85,round 23:00 hours,TIME,1
nyasatimes_85,10,CARDINAL,1
nyasatimes_85,Ndagwira Mbendera,PERSON,1
nyasatimes_85,Red Cross Malawi,ORG,1
nyasatimes_85,Felix Washoni,PERSON,1
nyasatimes_85,BPC,LOC,1
nyasatimes_85,Black,GPE,1
nyasatimes_85,around 12:00 midnight,TIME,1
nyasatimes_85,around 4:00hours,DATE,1
nyasatimes_85,Mibawa Television,ORG,1
malawi24_14,three,CARDINAL,3
malawi24_14,two,CARDINAL,3
malawi24_14,Ntcheu,GPE,2
malawi24_14,four,CARDINAL,2
malawi24_14,38,DATE,1
malawi24_14,Ntcheu Police Public Relations,ORG,1
malawi24_14,one,CARDINAL,1
malawi24_14,Tsangano-Proper,ORG,1
malawi24_14,Chrisant Mkomazinja,PERSON,1
malawi24_14,a hectic day,DATE,1
malawi24_14,Malawi,ORG,1
malawi24_14,around 0400 hours,TIME,1
malawi24_14,Mr Chrisant Mkomazinja,PERSON,1
malawi24_14,38,CARDINAL,1
malawi24_14,three (3,DATE,1
malawi24_14,4) years,DATE,1
malawi24_14,Chigalu,PERSON,1
malawi24_14,Katsalambande,ORG,1
malawi24_14,Traditional Authority,ORG,1
malawi24_14,Kwataine,PERSON,1
nyasatimes_46,Hindu,NORP,3
nyasatimes_46,Hindus,NORP,1
nyasatimes_46,K32 million,PERSON,1
nyasatimes_46,The Shree Hindu Seva Mandal,ORG,1
nyasatimes_46,100 tonnes,QUANTITY,1
nyasatimes_46,K32,PERSON,1
nyasatimes_46,3 300,CARDINAL,1
nyasatimes_46,Nyachilenda,ORG,1
nyasatimes_46,Bitilinyu Camps,ORG,1
nyasatimes_46,Nsanje,NORP,1
nyasatimes_46,Sunday,DATE,1
nyasatimes_46,Shree Hindu Seva Mandal,ORG,1
nyasatimes_46,Harish Kanabar,PERSON,1
nyasatimes_46,25kg,QUANTITY,1
nyasatimes_46,2,CARDINAL,1
nyasatimes_46,Likuni Phala,PERSON,1
nyasatimes_46,the next few months,DATE,1
nyasatimes_46,Kanabar,PERSON,1
nyasatimes_46,One,CARDINAL,1
nyasatimes_46,Melia Thom,PERSON,1
nyasatimes_46,a few months,DATE,1
nyasatimes_46,Department of Disaster and Management Affairs,ORG,1
nyasatimes_46,Response and Recovery,ORG,1
nyasatimes_46,Haris Kachale,PERSON,1
nyasatimes_46,Kachale,PERSON,1
nyasatimes_46,three months,DATE,1
nyasatimes_46,Kachale.,ORG,1
nyasatimes_46,Dodma,ORG,1
nyasatimes_46,March 28 2019,DATE,1
nyasatimes_46,Peter Mutharika,PERSON,1
nyasatimes_46,State of National Disaster,ORG,1
nyasatimes_46,March 8,DATE,1
nyasatimes_46,about 868,CARDINAL,1
nyasatimes_46,15,CARDINAL,1
nyasatimes_46,86 980,CARDINAL,1
nyasatimes_46,60,CARDINAL,1
mwnation_118,Habitat,ORG,4
mwnation_118,three,CARDINAL,2
mwnation_118,Mafale 2 Camp,ORG,2
mwnation_118,Humanity Malawi,PERSON,2
mwnation_118,600,CARDINAL,2
mwnation_118,Chikwawa,GPE,2
mwnation_118,1 200,CARDINAL,1
mwnation_118,3,CARDINAL,1
mwnation_118,The Nation Online,WORK_OF_ART,1
mwnation_118,At least 1 206,CARDINAL,1
mwnation_118,Grey Phazi,PERSON,1
mwnation_118,Friday,DATE,1
mwnation_118,317,CARDINAL,1
mwnation_118,cholera,ORG,1
mwnation_118,Humanity Malawi,ORG,1
mwnation_118,Jallison Chaguluka,PERSON,1
mwnation_118,840 000,CARDINAL,1
mwnation_118,K18.7
million,PERSON,1
mwnation_118,today,DATE,1
mwnation_118,tarpaulin,GPE,1
mwnation_118,One,CARDINAL,1
mwnation_118,Wotchi Mose,17,GPE,1
mwnation_118,About 94 000,CARDINAL,1
mwnation_118,week-long,DATE,1
mwnation_118,two weeks ago,DATE,1
mwnation_118,187,CARDINAL,1
malawi24_111,Lilongwe,GPE,2
malawi24_111,Kawale,GPE,2
malawi24_111,about three hours,TIME,1
malawi24_111,yesterday,DATE,1
malawi24_111,Chipasula Bridge,PERSON,1
malawi24_111,Kawale Bridge,FAC,1
malawi24_111,Department of Disaster Management Affairs,ORG,1
malawi24_111,Lilongwe,PERSON,1
malawi24_111,109,CARDINAL,1
malawi24_111,approximately 600,CARDINAL,1
malawi24_111,Kaliyeka Township,GPE,1
malawi24_111,Biwi,ORG,1
malawi24_111,Chipasula Mchesi,PERSON,1
malawi24_111,Lilongwe City,ORG,1
malawi24_111,the Department Disaster Management Affairs,ORG,1
malawi24_111,Homeland Security,ORG,1
malawi24_111,Nicholas Dausi,PERSON,1
malawi24_111,Friday,DATE,1
